1.045311461061727787e+00
1.038366775238939610e+00
1.038366775238939610e+00
1.031128943125948938e+00
1.026154453428573587e+00
1.025762365294347722e+00
1.025762365294347722e+00
1.015933333512934134e+00
1.015933333512934134e+00
1.015933333512934134e+00
1.015933333512934134e+00
1.015933333512934134e+00
1.015072166770353057e+00
1.014475319951803955e+00
1.014475319951803955e+00
1.011244948707531455e+00
1.011244948707531455e+00
1.011244948707531455e+00
1.011244948707531455e+00
1.011244948707531455e+00
1.011207827937467219e+00
1.011207827937467219e+00
1.007791906841297047e+00
1.007791906841297047e+00
1.007791906841297047e+00
1.002614415898516853e+00
1.002614415898516853e+00
1.000610268878595832e+00
9.982226742171376177e-01
9.982226742171376177e-01
9.974466403414149474e-01
9.953237770191627476e-01
9.947130999502151738e-01
9.917736128984637745e-01
9.913590956158320200e-01
9.913590956158320200e-01
9.913590956158320200e-01
9.912381548781212803e-01
9.910842725656747731e-01
9.910842725656747731e-01
9.901722000349296726e-01
9.901722000349296726e-01
9.901722000349296726e-01
9.901722000349296726e-01
9.883410275767658959e-01
9.863783212611518803e-01
9.863783212611518803e-01
9.863783212611518803e-01
9.863783212611518803e-01
9.863783212611518803e-01
9.853316974708116183e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.852363763540712416e-01
9.824084185812231862e-01
9.824084185812231862e-01
9.824084185812231862e-01
9.824084185812231862e-01
9.822939174879256052e-01
9.822939174879256052e-01
9.822939174879256052e-01
9.822939174879256052e-01
9.821051513490749452e-01
9.821051513490749452e-01
9.821051513490749452e-01
9.817859048196366789e-01
9.817859048196366789e-01
9.817859048196366789e-01
