CV Test Sol
  4.  2.  5.  4.  0.  7.  2.  3.  5.  3.  3.  0.  3.  2.  2.  3.  7.  2.
  0.  1.  4.  3.  5.  6.  7.  0.  1.  2.  6.  0.  5.  5.  6.  0.  5.  2.
  0.  7.  3.  4. 13.  2.  5.  2.  4.  3.  5.  1.  8.  7.  3.  4.  1.  0.
  1.  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  0.  1.  0.  1.  1.  1.
  1.  1.  0.  1.  0.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0310550625037826 1.006520462943201 "[ 2.  2.  4.  1.  2.  3.  4.  1.  6.  2.  5.  5.  4.  3.  1.  2.  3.  1.
  3.  2.  4.  6.  3.  7.  3.  4.  2.  3.  2.  3.  2.  5.  5.  1.  4.  2.
  3.  3.  2.  4.  7.  4.  2.  4.  2.  1.  3.  5.  1.  3.  1.  1.  3.  3.
  5.  5.  3.  2.  3.  2.  6.  4.  5.  6.  3.  3.  1.  5.  3.  4. 12.  5.
  1. 19.  6.  6.  2.  7.  0.  5.  5.  3.  1.  2.  1.  2.  9.  5.  6.  4.
  3.  2.  1.  2.  6.  4.  7.  0.  3.  4.  4.  8. 10.  5.  5.  0.  7.  4.
  5.  7.  0.  4.  7.  2.  6.  3.  5.  5.  1.  5. 19.  5.  3.  5.  0.  1.
  1.  0.  1.  0.  1.  0.  1.  0.  1.  1.  1.  1.  0.  0.  1.  1.  1.  1.
  1.  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  0.  1.  1.  0.  1.  1.  1.  1.  0.  0.  1.  1.  1.  0.
  1.  1.  0.  1.  1.  1.]"
1.0310680430112835 1.003482821001595 "[ 1.  1.  2.  6.  1.  5.  2.  8.  2.  1.  6.  8.  1.  5.  2.  5.  3.  2.
  4.  3.  4.  3.  2.  2.  2.  2.  2.  3.  2.  2.  3.  5.  7.  1.  5.  5.
  5.  7.  4.  3.  2.  1.  5.  3.  2.  2.  4.  6.  3.  4.  1.  1.  2.  3.
  3.  2.  3.  1.  1.  3.  5.  5.  3.  3.  4.  2.  5.  0.  4. 14.  5.  6.
  2.  3.  6.  4.  1.  7.  2.  6.  6.  1. 19.  0.  3.  4.  0.  1.  4.  4.
  3.  1.  3.  4.  4.  5.  8.  0.  2.  4.  2. 10.  2.  3.  5.  0.  3.  2.
  2.  4.  8.  2.  2.  0.  6.  2.  9.  6.  3.  4. 21.  4.  4.  6.  1.  1.
  1.  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.
  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  1.  0.  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.  0.  0.  1.  1.  0.
  1.  1.  0.  1.  0.  1.]"
1.0329961751566532 0.9837202923832696 "[ 5.  1.  2.  4.  3.  4.  4.  4.  1.  1.  5.  5.  2.  3.  2.  4.  6.  1.
  5.  4.  3.  4.  3.  3.  4.  3.  1.  3.  2.  4.  3.  5.  2.  2.  4.  7.
  3.  1.  6.  1.  6.  5.  2.  4.  4.  3.  4.  4.  5.  4.  2.  1.  4.  1.
  1.  3.  2.  1.  3.  3.  5.  4.  4.  6.  3.  3.  5.  4.  3.  4.  4.  3.
  4.  3.  6.  4.  3.  4.  1.  6.  6.  4.  4.  0.  8.  0.  3.  2.  5.  0.
  0.  1.  4.  4.  5.  4.  3.  0.  2.  4.  6.  5.  4.  2.  3.  0.  6.  2.
  1.  6.  5.  7.  1.  0.  6.  3.  3.  5.  5. 13.  8.  7.  3.  6.  1.  0.
  1.  0.  0.  0.  1.  0.  1.  1.  1.  1.  1.  1.  0.  1.  0.  1.  1.  1.
  0.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  1.  1.  1.  1.  0.  0.  1.  1.  0.  0.  1.  1.  0.  1.
  1.  0.  1.  1.  0.  1.]"
1.0224199333159345 1.0290875731882574 "[ 5.  2.  4.  5.  4.  4.  1.  6.  4.  3.  6.  4.  1.  1.  2.  4.  5.  1.
  5.  3.  5.  6.  2.  4.  2.  3.  3.  3.  4.  4.  6.  5.  5.  8.  5.  3.
  4.  4.  4.  2.  4.  1.  5.  2.  3.  1.  5.  5.  2.  3.  5.  1.  3.  2.
  5.  4.  1.  5.  5.  3.  1.  4.  5.  3.  3.  4. 11.  5.  2.  5.  4.  5.
  4.  1.  5.  4.  0.  6.  0.  1.  6.  2.  7.  3.  4.  6.  0.  1.  1.  0.
  3.  2.  3.  4.  4.  6.  7.  0.  2.  2.  3.  0.  3.  2.  7.  0.  2.  2.
  0.  5.  8.  3.  3.  0.  6.  3.  4.  3.  2.  5.  4.  3.  5.  5.  0.  1.
  1.  0.  1.  0.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  0.  0.  1.  0.
  0.  1.  0.  1.  0.  1.  0.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  0.  1.  1.  1.  0.
  1.  0.  1.  1.  0.  1.]"
1.0288673670567714 0.980559112955322 "[ 2.  2.  5.  5.  1.  3.  6.  8.  2.  1.  2.  5.  2.  3.  1.  1.  3.  2.
  4.  1.  1.  3.  2.  6.  4.  2.  2.  5.  4.  3.  4.  5.  4.  1.  4.  6.
  3.  1.  1.  3.  2.  4.  1.  2.  2.  1.  3.  4.  4.  6.  3.  1.  3.  1.
  5.  2.  4.  6.  5.  3.  4.  4.  5.  6.  2.  4.  7.  3.  3.  1. 17.  7.
  2. 10.  7.  4.  1.  6.  0.  2.  6.  2.  8.  3.  1. 15.  1.  3.  6.  0.
  9.  6.  4.  3.  4.  5.  6.  0.  3.  3.  5.  6.  6.  4.  3.  1.  7.  3.
  2.  5.  0.  4.  4.  4.  7.  3. 11.  6.  4.  7. 16.  8.  3.  4.  0.  1.
  1.  0.  0.  0.  1.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  1.  1.  0.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.  1.  0.  1.  0.  1.  1.  0.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  0.  1.]"
1.0214206513363118 1.01224900281093 "[ 6.  2.  1.  4.  4.  2.  1.  4.  2.  2.  6.  4.  2.  6.  1.  4.  5.  3.
  4.  2.  2.  2.  2.  3.  4.  3.  4.  3.  4.  2.  4.  6.  7.  1.  4.  4.
  5.  5.  2.  2.  6.  3.  4.  1.  3.  3.  3.  4.  3.  2.  2.  1.  2.  1.
  4.  2.  1.  2.  3.  2.  4.  4.  2.  2.  4.  3.  7.  0.  2.  4. 17.  6.
  1. 19.  4.  5.  1.  2.  1.  6.  6.  1.  9.  0.  3.  0.  0.  3.  5.  0.
  1.  2.  7.  3.  5.  5.  6.  0.  0.  3.  6.  5.  2.  8.  6.  1.  7.  1.
  3.  6.  0.  4.  7.  2.  2.  1.  3.  5.  3.  2. 22. 10.  1.  5.  0.  1.
  1.  0.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.  0.  1.  0.  0.  1.
  1.  0.  0.  1.  1.  1.]"
1.0526306177478104 1.02477836417081 "[ 4.  3.  1.  1.  1.  3.  3.  4.  3.  3.  6.  6.  3.  6.  2.  5.  3.  7.
  3.  2.  2.  5.  2.  3.  4.  4.  3.  3.  4.  2.  5.  5.  7.  4.  4.  2.
  4.  2.  1.  4.  5.  1.  3.  3.  3.  4.  3.  5.  1.  6.  4.  2.  5.  2.
  6.  2.  3.  1.  4.  4.  4.  5.  6.  2.  5.  4.  8.  0.  2.  5. 13. 10.
  3.  6. 11.  4.  0.  7.  0.  8.  7.  2. 15. 10.  0.  5.  3.  3.  6.  3.
  0.  2.  6.  3.  2.  4.  4.  0.  5.  0.  6.  2.  3.  3.  5.  0.  5.  0.
  0.  6.  3.  7.  4.  1. 14.  3.  1.  7.  2.  1. 19.  5.  4.  5.  1.  1.
  1.  0.  1.  1.  1.  0.  1.  0.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.
  1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0154903282319263 0.9989048988827708 "[ 4.  1.  4.  4.  3.  3.  6.  4.  1.  3.  5.  3.  2.  1.  1.  1.  1.  2.
  5.  3.  4.  3.  2.  4.  3.  1.  2.  4.  5.  5.  3.  3.  2.  1.  5.  3.
  4.  1.  2.  4.  6.  4.  2.  1.  1.  3.  6.  6.  3.  4.  1.  1.  3.  1.
  4.  3.  6.  3.  4.  2.  4.  5.  4.  4.  5.  4.  7.  5.  4.  8.  6.  6.
  5.  2.  8.  5.  0.  5.  0.  6.  6.  2.  4.  1.  0. 12.  1.  3.  4.  0.
  4.  1.  3.  5.  7.  6.  4.  0.  5.  2.  3.  0.  5.  3.  6.  0.  5.  2.
  4.  6.  5.  4.  6.  1.  2.  3.  5.  7.  3.  5.  9.  5.  4.  5.  0.  0.
  1.  0.  1.  0.  1.  0.  1.  0.  1.  1.  1.  0.  1.  0.  1.  1.  1.  0.
  1.  1.  0.  1.  0.  0.  0.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  0.  1.  1.  0.  0.  0.  1.  1.  1.  0.  1.  1.  0.  0.
  1.  1.  1.  0.  1.  1.]"
1.0245220745159007 1.0101760954133154 "[ 3.  1.  1.  3.  5.  2.  1.  5.  2.  1.  4.  6.  3.  4.  1.  1.  2.  1.
  2.  3.  3.  2.  1.  2.  4.  3.  2.  3.  1.  3.  3.  2.  6.  3.  5.  4.
  4.  2.  5.  2.  6.  5.  8.  3.  3.  5.  3.  5.  4.  3.  8.  1.  4.  1.
  6.  2.  3.  6.  4.  3.  5.  5.  5.  6.  5.  4. 13.  2.  3.  0. 13.  5.
  1.  8.  3.  3.  1.  5.  1.  2.  6.  2. 14.  3.  0.  2.  1.  3.  2.  9.
 12.  0.  3.  4.  4.  5. 26.  0.  2.  9. 14.  2.  5.  2.  8.  3.  7.  5.
  1.  5.  7.  4.  8.  1.  2.  4.  3.  5.  4.  5.  8.  7.  1.  6.  0.  1.
  1.  0.  1.  0.  1.  1.  0.  0.  1.  1.  1.  1.  0.  1.  0.  1.  1.  1.
  0.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.  1.  0.  1.  0.  1.  1.  1.
  0.  1.  0.  1.  0.  1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  1.  1.
  1.  1.  1.  1.  1.  1.]"
1.0218825296346925 1.0081724243525598 "[ 3.  1.  4.  5.  2.  4.  1.  3.  2.  1.  4.  5.  1.  6.  2.  8.  1.  3.
  5.  3.  4.  6.  2.  2.  3.  2.  3.  4.  5.  2.  6.  2.  5.  3.  4.  4.
  4.  2.  4.  2.  6.  2.  2.  4.  2.  1.  3.  4.  1.  5.  1.  1.  3.  5.
  4.  5.  2.  3.  5.  1.  5.  5.  4.  6.  3.  4.  5.  0.  0.  4.  9.  3.
  3.  5.  4.  5.  1.  6.  1. 12.  7.  3.  7.  3.  3.  3.  1.  3.  6.  0.
  9.  1.  4.  5.  5.  4. 15.  4.  0.  3.  4.  0.  6.  4.  4.  0.  4.  0.
  2.  5.  7.  3.  2.  1.  9.  2.  3.  6.  6.  3. 21.  4.  5.  5.  0.  1.
  1.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  1.  0.  1.  0.  1.  1.  1.
  0.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  0.  1.  1.  0.  1.  0.  1.  1.  1.  0.  0.  1.  0.  1.
  1.  1.  1.  1.  1.  1.]"
1.0104964395624996 1.0131842618249882 "[ 4  2  3  6  1  3  2  6  2  5  2  8  3  2  2  3  3  1  1  3  5  3  2  4
  3  4  4  3  3  4  5  5  7  3  5  3  5  1  5  2  1  3  4  1  3  3  4  5
  2  3  4  1  5  3  6  5  2  4  4  8  5  4  5  5  3  4  3  1  3  5  5 12
  3 19  7  4  3  7  0  5  7  3  2  3  1  2  2  4  8  0  8  4  7  4  4  7
  8  0  2  3  4  0  5  5  3  0  4  3  0  7  4  4  7  4 14  2  2 26  0  6
  2  6  2 26  0  1  1  0  1  0  0  0  0  0  1  0  0  1  0  1  1  1  1  1
  0  0  0  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  0  0  1  1  1  1  1  0  1  1  1  1]"
1.027857933948792 1.007401391235257 "[ 1  1  1  5  4  3  1  6  3  5  4  5  2  2  1  8  6  1  4  6  4  3  2  7
  4  4  4  1  1  3  1  5  5  3  4  5  3  2  5  2  3  8  3  3  4  4  6  6
  4  8  3  6  3  3  6  7  2  5  1  3  8  4  6  4  2  4  6  2  2  1  9  1
  3  5  5  6  1  0  0  6 11  0 15  3  2  2  1  1  6  1  0  2  7  5  5  3
  5  0  4  3  6  7  2  3  2  0  6  3  0  6 12  4  4  4  3  3  3  6  1  3
  6  5  5  5  0  0  1  0  0  1  1  0  1  0  1  1  1  1  0  1  1  1  1  1
  1  1  0  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  0  1  1  1
  1  0  1  1  0  1  0  1  0  1  0  1  0  0  1  1  1  1]"
1.0312757090059674 1.009180148411544 "[ 8  1  3  4  7  3  3  5  4  3  7  4  2  3  2  2  2  2  2  5  4  5  4  6
  4  5  3  3  2  3  7  3  2  1  5  4  6  4  2  2  1  2  5  3  3  1  6  5
  2  1  2  4  4  1  6  4  3  1  2  3  5  3  6  2  4  3 13  3  8  6  3  6
  3  3  2  4  1  2  8 26  2  4  4  4  0  4  1  2  7  0  3  4 26  8  0  5
  7 13  1  4  7  7  2 26  3  1  0  3  7  5 10  6  7  3  3  2  1  4  3  2
  2  7 26  6  0  1  1  0  1  0  1  0  1  0  1  1  1  1  1  0  0  1  1  1
  0  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  1
  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1]"
1.0286877970616473 1.0320690946789053 "[ 4  1  1  4  1  2  1  1  2  2  2  7  2  7  2  4  1  2  4  4  5  6  1  5
  4  5  4  8  3  4  2  5  7  3  4  5  7  4  3  3  1  2  2  1  6  1  1  5
  2  4  1  1  3  2  2  3  2  1  3  3  2  4  4  5  5  3  7  5  3  3  5  3
  3  2  3  3  5  2  2  6  7  3  7  5  8  0  1  2  1  0  1  5  7  3  1  2
  6  5  5  3  4  0  1  3  3  3  5  7 26  4  9  4 13  4  6  2  5  3  4  1
  4  5  8  4  0  1  1  1  1  0  1  1  1  0  0  1  1  1  1  1  1  0  1  1
  1  1  1  0  1  1  0  1  0  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1
  1  1  1  0  1  1  1  1  1  1  0  0  1  1  1  0  1  1]"
1.0218641390107486 1.0062832545573492 "[ 5  2  1  4  3  4  3  2  1  5  8  6  2  3  1  4  6  1  3  2  3  3  5  3
  4  1  2  3  4  4  5  5  5  3  5  6  3  4  3  1  4  4  4  2  3  3  2  6
  5  3  2  1  3  5  4  2  4  2  3  8  3  5  4 26  4  8  5  7  2  8  3  6
  4  8  3  5  2  5  5  4  6  3  7  1  1 11  1  1  4  2  4  3  4  4  6  5
  6  0 26  4  6 21  2  3  3  1  3  3  3  6  7  4  2  3  8  4  3  5  1  3
  4  5  3  4  0  1  1  0  0  0  1  1  1  1  1  0  1  0  0  1  1  1  0  1
  0  1  0  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  1  0  0  1  1  1
  1  0  1  1  0  1  1  0  1  1  1  1  1  1  1  1  0  1]"
1.0242392015480892 1.0091254008401604 "[ 5  2  2  5  4  3  3  5  2  1  5  4  8  4  2  4  7  1  2  7  1  4  5  4
  2  4  2  4  1  2  1  2  3  5  4  3  5  3  5  2  1  2  3  3  4  3  3  4
  2  4  8  1  3  3  5  3  5  8  4  1  5  3  4  6  6  7 26  0  4  3  2  7
  2  6  6  5  2  6  0  5 26  1  3  3  3  0  2  3  3 12  3  2  1 11  5  4
  4  0  2  3 12  6  4  1  6  1  0  2  2  6  6  3  5  3  8  2  2  6  3  3
  2  4  3  4  1  1  1  0  1  0  1  1  1  0  1  1  1  0  0  0  0  1  1  1
  1  1  0  1  0  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  1  1  0  0
  1  0  1  1  0  1  1  0  1  1  1  1  1  1  1  0  0  1]"
1.029280291385177 1.0129046424053287 "[ 2  8  4  4  1  3  3  3  1  3  2  4  1  6  1  7  4  1  3  2  4  3  8  6
  1  3  1  4  2  3  3  2  5  4  5  7  5  2  5  4  2  1  2  1  3  2  3  7
  1  8  8  2  3  1  3  4  2  1  3  1  5  6  2  1  3  4  4  4  4  9 26  5
  4  2  6  6  3  5  6  5  6  2  7  3  0  2  0  4  5 18  3  0  4  3  3  6
  4  2  3  2  6  7  6  1  1  0  4 26  1  9  4  4  5  3  4  3  5  5  5  4
  3  4  2  5  0  1  1  0  0  1  1  0  1  0  1  1  0  1  1  0  0  1  1  1
  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  0  1
  1  0  1  1  0  1  0  0  1  1  0  1  1  1  1  1  1  1]"
1.0195796084454802 0.9863095020862904 "[ 3  8  2  6  3  3  2  4  2  8  3  4  2  1  2  1  3  2  4  3  1  4  4  7
  2  2  2  3  2  3  6  4  7  1  4  5  5  3  4  2  2  2  2  2  2  4  3  6
  2  4  1  1  3  1  2  2  2  2  5  2  6  5  5  0  1  0  7  3  3  4 17  6
  5  6  6  4  4  2 26 10  7  1  3  0  3  3  3  1  5  0  6  2 23 26  4  5
  7  0 26  4 13  0  3  4  4  0  4  4  1  5  8  7  2  0 26  2  3 26  2 26
  0 26  3  7  1  0  1  0  0  1  1  0  1  1  0  1  1  1  0  1  1  0  1  1
  0  1  0  1  1  1  1  1  1  0  1  0  1  1  1  1  1  1  0  0  1  1  0  1
  1  1  1  1  1  1  1  0  1  1  1  1  1  0  1  0  1  1]"
1.0324501604443157 1.0108992543288091 "[ 5  2  2  3  6  3  2  5  1  1  5  5  3  1  2  5  3  2  5  3  3  3  2  4
  8  3  3  3  3  2  7  5  8  1  5  2  4  3  1  3  4  1  1  8  3  3  4  7
  3  4  3  2  3  2  4  3  3  4  5  2  4  4  5  5  3  4  7  2  1  4 14  3
  3  3  6  4  2  5  0  3  6  2 10  2  3  2  3  5  5  1  6  2  5  3  2  5
  5  0  0  4  3  5  4  4  4  0  4  3  5  7  7  4  2  4  4  2  2  6  5  3
  3  5  3  5  0  1  1  0  1  0  1  0  1  0  1  0  1  1  0  1  1  1  1  1
  1  1  0  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1
  1  1  1  0  1  1  0  1  1  1  1  1  1  0  1  1  1  1]"
1.0288507756899574 1.0000128764605374 "[ 5  2  1  5  4  4  3  2  1  6  3  6  2  8  1  5  7  1  3  2  3  2  5  3
  4  1  2  3  4  4  5  5  6  3  5  6  8  4  4  1  4  4  3  1  3  3  2  6
  5  3  2  8  3  5  4  2  4  1  3  2  3  5  4  6  4  3  5  7  2 10  2  6
  4  9  3  6  3  5  5  4  6  3  7  0  1 13  0  1  5  0  4  4  4  4  6  5
  7  0  4  4  7  5  2 26  3  1  2  2  4  6  8  4  1  3  6  4  3  5  0  3
  5  5  4  4  0  1  1  0  0  0  1  1  1  1  1  0  1  0  1  1  1  1  0  1
  0  1  0  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  1  0  0  1  1  1
  1  0  1  1  0  1  1  0  1  1  1  1  1  1  1  1  0  1]"
1.0242263325339047 0.975084788128392 "[ 1  2  1  5  5  4  2  6  3  1  5  5  3  1  1  4  3  2  4  4  1  4  4  5
  3  4  4  3  2  2  1  5  4  1  1  3  4  2  5  4  6  2  8  1  3  4  6  7
  8  4  2  2  5  2  6  5  2  6  2  8  2  4  3  4  4  4  7  1  0 26  6  3
  3  5  3  5  3  6  1 10  6  2 14  3  3  2  3  6  7  1 11  2  4  6  4  5
  7  0  0  3  5  0  3  3  4  0  7  1  1  6  3  2  2  7  3  3  3  6  5  6
 26  8  3  5  0  0  1  0  1  1  1  0  1  0  1  0  1  1  0  1  1  1  1  1
  0  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  0  1  1
  1  1  1  1  1  1  0  0  0  1  0  0  1  0  1  1  1  1]"
1.0245837969454406 1.029080105246086 "[ 5  2  1  5  5  3  2  7  2  1  3  2  1  3  1  5  7  1  2  5  1  2  2  2
  4  2  2  3  5  4  6  5  5  2  1  3  5  1  1  3  1  8  4  2  5  5  3  8
  2  4  2  2  5  1  5  3  3  5  1  2  6  4  2  7  2  5  7  2  1 26  5  6
  2  2  6  5  1  6  2  7  6  2  1  0  2  3  4  5  1 10  7  3  7  7  5  4
  6  1  0  1  6  6 26  4  2  2  8  1  2  6 10  3  6  4  6  4  3  3  3  3
 17  5  4  7  1  1  1  1  0  0  1  0  1  0  1  0  1  1  0  0  1  1  1  0
  0  1  0  0  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  0  0  1  1
  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  0  1  0]"
1.0377739814892712 0.9903416501484924 "[ 3  8  1  6  5  3  2  4  2  1  5  4  3  1  2  5  3  2  4  3  1  1  4  7
  2  2  2  8  2  3  5  5  7  1  5  5  4  3  1  2  2  2  2  3  2  4  3  6
  2  3  1  2  2  1  2  2  2  5  5  2  6  5  5  0  1  4  7  3  3  4  6  6
  5  4  6  4  4 26  1 10  7  1  4  0  3  3  3  1  7  0 11  1  3  4  4  5
  7  0  0  4 13  0  5  5  4  0  4  1  1  7  8  7  2  0  2  2 26  6  7 26
  3 26  3  7  1  0  1  0  0  1  1  0  1  1  0  1  1  1  0  1  1  1  1  1
  0  1  0  1  1  1  0  1  1  0  1  0  1  1  1  1  1  0  0  1  1  1  1  1
  1  1  1  0  1  1  1  0  1  1  1  1  1  0  1  1  1  1]"
1.008754295624191 1.0335070217252678 "[ 5  1  4  5  5  4  2  5  1  8  2  4  2  1  1  4  3  2  6  4  4  2  8  2
  1  3  3  2  2  2  2  2  4  2  6  2  3  1  2  2  1  2  1  1  4  4  3  6
  4  5  4  1  4  3  6  5  2  6  4  3  6  4  4  0  4  4  7  0  3  3 13  6
  2  4  6  3  1  0  0  7  6  1  2  4  1  4  0  2  5  0  9  1  7  5  3  5
  7  0  0  6  3  8  1  3  2  0  6  2  2  6  2  3  2  4 14  4  3  6  3  4
 26  5 10  5  0  1  1  0  1  0  1  0  1  1  1  0  1  1  0  1  1  1  1  1
  1  1  1  1  1  0  0  1  1  1  1  0  1  1  1  1  1  1  1  0  0  1  1  1
  1  1  1  1  1  1  0  0  1  1  1  0  1  0  1  1  0  1]"
1.016388678345145 1.0245146599657533 "[ 3  2  4  1  4  4  1  1  2  6  8  4  8  3  2  1  3  2  3  5  3  4  8  3
  2  4  1  3  3  5  5  6  6  3  4  5  5  2  2  2  1  2  1  3  2  4  3  6
  3  3  1  1  3  1  6  3  2  5  3  2  4  4  4  5  5  5 19  6  3  3 13 10
  3  3  3  7  3  7 26 26  7  4  4  3 26 23  2 26  6  2  8  2  4  4  2  4
  8  0  5  4  2  0  2  2  4  1  3  4  0  4  4  6  2 26  4  3  3  5  5  5
 26 26 26  5  0  1  1  1  1  1  1  0  1  1  0  0  1  1  0  1  0  1  1  1
  1  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  0  1  0  0  1  1  1  1
  1  0  1  1  0  0  0  1  0  1  1  0  1  1  1  1  0  1]"
1.0187888116166617 0.9993240090897711 "[ 3  1  4  1  3  4  3  5  2  1  2  6  3  2  2  1  3  3  3  4  1  2  3  4
  4  1  3  3  3  2  5  8  3  2  4  3  4  1  6  3  3  5  3  2  4  1  3  8
  2  8  5  1  3  2  4  8  3  5  3  3  5  5  7  4  3 26 21 13  4  5 13  7
  4  2  5  6  7  5  0  2  3  1  8  0  2  2 12  3  6  2  9 26  4  5  5  6
  6  0  0 26  8 13  6  7  6  1  1  6  0  6 10  4  3  1  6 26 11  7  0  5
  4 26  4  5  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  0  0  1  1  0
  0  1  0  1  0  1  0  1  1  0  1  1  1  1  1  1  0  1  1  1  1  1  0  1
  1  1  1  1  1  1  0  1  1  0  0  1  1  0  1  1  0  1]"
1.0132323667327623 0.9917402294925848 "[ 4.  2.  1.  5.  4.  4.  5.  4.  2.  2.  3.  5.  2.  2.  1.  4.  5.  1.
  6.  4.  4.  4.  4.  5.  4.  3.  2.  3.  2.  2.  3.  4.  5.  4.  5.  6.
  3.  2.  2.  1.  4.  2.  5.  3.  3.  3.  2.  5.  3.  4.  2.  1.  3.  3.
  4.  2.  3.  4.  3.  2.  4.  5.  5.  5.  3. 13.  7.  5.  3.  4.  4. 10.
  3.  8.  5.  3.  1.  5.  3.  5.  6.  2.  3.  1.  3.  6.  0.  1.  3.  4.
  4.  2.  3.  5.  5.  5.  5.  0.  3.  3.  4.  7.  3.  2.  4.  1.  3.  3.
  3.  5.  6.  4.  2.  2. 10.  3.  3.  6.  4.  2. 21.  7.  3.  5.  0.  1.
  1.  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  1.  0.  0.  1.  1.  0.  1.
  1.  1.  0.  1.  1.  1.  0.  0.  1.  0.  1.  0.  0.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.01297220569319 1.0078143349058448 "[ 4.  2.  1.  3.  3.  3.  2.  3.  2.  3.  4.  6.  3.  3.  1.  3.  4.  2.
  2.  4.  3.  5.  3.  5.  3.  4.  2.  3.  3.  3.  4.  5.  5.  3.  4.  3.
  3.  2.  3.  2.  4.  2.  5.  2.  2.  4.  3.  5.  3.  4.  2.  1.  2.  3.
  4.  3.  3.  2.  3.  2.  4.  5.  4.  5.  4. 11.  5.  3.  3.  5. 10.  4.
  4. 18.  4.  3.  2.  6.  2.  6.  4.  2.  5.  2.  0.  4.  2.  2.  3.  3.
  3.  3.  3.  4.  5.  5.  6.  0.  2.  3.  5.  4. 15.  4.  4.  0.  3.  3.
  3.  6.  4.  4.  3.  2.  8.  4.  4.  5.  4.  3.  6.  6.  4.  5.  1.  1.
  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  1.  0.  1.  1.  1.  1.  1.
  1.  1.  0.  0.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.
  1.  1.  0.  1.  1.  1.  1.  0.  1.  1.  0.  1.  0.  0.  1.  1.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.031721990917734 1.0152343026946544 "[ 1.  2.  2.  4.  4.  5.  5.  7.  2.  2.  3.  4.  2.  1.  2.  5.  3.  1.
