,mslpEurope_cluster1,mslpEurope_cluster2,mslpEurope_cluster3,mslpEurope_cluster4,mslpEurope_cluster5,smEurope_cluster1,smEurope_cluster2,smEurope_cluster3,smEurope_cluster4,smEurope_cluster5,tmaxEurope_cluster1,tmaxEurope_cluster2,tmaxEurope_cluster3,tmaxEurope_cluster4,tmaxEurope_cluster5,z500Europe_cluster1,z500Europe_cluster2,z500Europe_cluster3,z500Europe_cluster4,z500Europe_cluster5,sstWorld_cluster1,sstWorld_cluster2,sstWorld_cluster3,sstWorld_cluster4,sstWorld_cluster5,sstMediterranean_cluster1,sstMediterranean_cluster2,sstMediterranean_cluster3,sstMediterranean_cluster4,sstMediterranean_cluster5,olrTropics_cluster1,olrTropics_cluster2,olrTropics_cluster3,olrTropics_cluster4,olrTropics_cluster5,weekofyear,data_CO2
1988-09-10,562.8010125,-79.9771655,197.82411237500003,-571.4933363749999,1046.35630625,0.004773802575,0.0072296029999999,-0.0145032613574999,0.04029512875,0.0050524126625,-1.11251456,-0.8066356150000001,-0.375005901,-1.7369806874999998,-0.7522590299999999,-2.9232301250000035,97.2632669375,1.3404084249999997,59.69271487500001,-57.246394,0.2954659480601549,-0.3369365632534027,-0.0388460166286676,0.059355103468988,-1.1239192709326744,-0.043256000499241,0.1129731773398816,-1.757169932126999,-0.0548172555863857,0.1937531689181924,10.3949071125,-1.24490283625,-0.8213680375000001,3.9721574875,-9.363967725,37,351.60531875
1988-09-17,-514.1788180000001,-2.0255143750000144,197.894881625,-767.608159875,362.195291625,0.0093382509999999,0.00177772886875,-0.0195673774375,0.03579217525,0.014920933375,-1.378571385,1.82465715375,-1.06977029375,-1.7896037207500002,-1.846798025,1.4662461249999996,41.9031305,16.1488249,-34.760786125,-81.76548737499999,0.1271458004484884,-0.4839043393731117,-0.092695225495845,-0.053350283356849,-1.4003649204969406,-0.4543133247643709,0.1535038942238315,-1.3525106757879255,-0.7078759558498859,-0.4533281475305557,9.947690875,-0.4626803987499999,-0.5393536749999999,6.6269450125,-10.6118810875,38,351.6363275
1988-09-24,-774.02356,303.0834525,261.241703625,-901.36770375,120.72917087500002,-0.0029566539125,0.001361764775,-0.044943062875,0.0163136159375,0.028030981375,1.538548741,-0.44197127375,0.973644095,0.23200781675,1.5915431375,42.5482041125,-17.531757125,21.5473726875,-121.108577125,-39.7483059675,-0.138942324090749,-0.5657311677932739,-0.1241746209561824,-0.0678350827656685,-1.7138593643903732,-0.2479230109602212,-0.0549968286941293,-0.7669276520609856,-0.233316307188943,-0.2123950943350791,8.013706125,1.9785131175,-5.0192714625,-0.0047881653749999,-9.957190425,39,351.6673375
1988-10-01,-1017.9753225,121.04496874999997,100.375927625,-227.68541375000007,-337.40555625,-0.00633801103125,0.0012314659124999,-0.0298749914999999,-0.006443910025,0.0103592547624999,-0.2600342089999999,-0.343442762,1.84396352,-0.011427710925,1.7204474049999998,17.1483151125,-47.90340125,2.484497474999998,-98.9679595875,33.2058945325,-0.1008279668167233,-0.5314867421984673,-0.0514989646617322,0.0390728777711046,-1.6845039874315262,-0.2262230617925524,-0.4262929353863001,-0.7873873598873615,0.0040733347414061,-0.3305059084668755,6.7981866875,0.42646468875,-10.826876675,2.588270875,3.20093195,40,351.69835
1988-10-08,-198.36087050000003,127.81814874999996,-200.79311260375,-41.09240375000002,-448.56827125,0.0025839790424999,0.01886928755,-0.024169102375,-0.0022907213375,0.016550527875,2.0393950625,-1.3557433925,1.06533318875,0.5838586943250001,2.6703105825,-15.445367187500002,-71.151854375,28.51320475,-40.416891500000006,43.1967575,-0.0471042635617777,-0.4675162769854069,-0.0452718320302664,0.075285748578608,-1.531101182103157,0.057718789903447,-0.2297475486993789,-0.7618710696697235,0.2245245454832911,0.0997869733255356,5.5072028625,-0.5398134517500001,-8.761916424999999,-0.8255246125,10.79209625,41,351.72936500000003
1988-10-15,1320.85586625,569.012821625,-134.109254125,1436.2798,63.734143750000015,0.00525468265,0.001506970175,0.048284970125,-0.02800797025,0.0002785425624999,0.7753365775000001,-2.3781463625,1.3552502625,1.080232375,-0.73235943,-8.117511425,48.379161125,8.9864162625,218.198264375,150.19429200000002,0.0663826839299872,-0.3948990777134895,-0.0402692542411386,0.0106620745773398,-1.6243509501218796,-0.0678108460269868,-0.5861861929297447,-1.148589089512825,0.462212473154068,0.0847554004285484,4.0113138343750006,0.92401173125,-13.4774951625,3.662225975,16.24421625,42,351.76037125
1988-10-22,1304.021794125,271.9681585,-43.206795875000005,-294.5423,29.445829499999988,0.00946524818375,-0.0045008908,-0.003945815575,-0.024321621,-0.00525733014625,-1.50703262275,-0.9846713575,-2.35177882125,1.44648715875,-2.52577618375,24.728706375,4.323217725000001,-15.3208662125,63.393295125,-100.877719625,0.0749852834269403,-0.3202346749603748,-0.028013020986691,0.0143140990094252,-1.6900584250688553,0.1101239561103284,-0.6350368931889534,-1.1567848920822144,0.4710714928805828,0.1306594870984553,6.2193466875,1.464463914375,-9.0191706,0.9908606825,12.48165255,43,351.79138125
1988-10-29,1206.88168,216.78985731250003,-153.61687187500002,51.94886371249996,1053.27499875,0.01837147175,-0.0142376030625,-0.022134492,-0.018458512625,-0.0075247937462499,-4.777211025,-2.02896435,-4.6385115875,0.4319844625,-4.1234411500000006,-19.256082675,102.5182595,-54.626728562500006,68.016113875,-132.939649387,-0.165141113102436,-0.4247410893440246,-0.1109420037828385,-0.1414327407255768,-1.7965904623270037,-0.4011748535558581,-1.1737744584679604,-0.9470528215169908,0.5194080919027328,0.2871335335075855,6.756728425,0.8478986853749999,-9.906757725,1.2871655375000008,-5.1894952875,44,351.82239
1988-11-05,-510.27526,686.2119687499999,-93.29210575000002,269.02295958750005,190.23205750000005,0.016160713125,-0.0238593645,0.0049635313249999,-0.0221676813749999,-0.0058070900625,-4.481210537499999,-3.7292965075,-0.2415571312500001,1.5549096675,-4.726306825,9.235954725,57.550484625,-50.89632999999999,-9.2104189,28.023847938,-0.2222782634198665,-0.4508473314344883,-0.1295498963445424,-0.1713012624531984,-1.6691629737615583,-0.5938255079090595,-1.3047748655080795,-1.4478121250867844,0.3680503219366073,0.5881755836308002,6.778724186250001,2.3721214125000003,-7.6915905375,1.7052177875,-10.2800137,45,351.8534
1988-11-12,1046.2863575,95.32079625,321.84776375,-331.531527125,1040.5628399999998,0.0150655565,-0.014205660875,0.0122766515749999,-0.01651528565,0.00456276398625,-1.6118476999999998,-6.302305562500001,0.19850203125,1.06117810875,-2.11672928,55.645933500000005,143.9767975,-79.45830825,47.065064375,-45.960615275,-0.18384475633502,-0.4719555340707302,-0.0903013413771986,-0.1201396035030483,-1.4980696588754654,-0.4340004399418831,-1.3839031904935837,-1.99784617125988,0.5498732998967171,0.8914533630013466,5.082915912499999,-1.016155885,-1.64247787375,-1.967048725,-1.7506938999999997,46,351.8844075
1988-11-19,1431.35788,-367.775380375,-176.46853875,-1121.5829875,1103.410425,0.0175615979999999,-0.0126821778749999,0.011501677625,-0.0128559554625,-0.00257631292375,-4.405182075,-1.78514355,-3.39431193125,-2.70010390625,-3.1368324650000003,-62.733881625,86.43976112499999,-61.7638895,85.044739125,-224.38494375,-0.1709818225353955,-0.5811490118503571,-0.0959393065422773,-0.026117086817976,-1.61833618581295,-0.8437009081244469,-1.4293650835752487,-1.5686261802911758,0.0052595306187868,0.4762688726186752,11.681120624999998,1.15592422,-12.06704999125,-1.4698928245000005,5.858199774999999,47,351.91541875
1988-11-26,83.38215587499997,-591.69009925,-102.531992225,-725.67291375,-419.2233912500001,0.020909113,0.0004307312749999,0.046751577875,-0.0092892954125,-0.005410403625,-2.201300925,-0.34157080225,-4.897990108749999,-1.0673691385,-4.03167562875,-7.5065363249999955,-2.265155762499994,-34.14265,2.815994250000001,-170.1258465,-0.1727874595671891,-0.6110914051532745,-0.0533603306685108,0.0144045650667976,-1.7218076437711716,-0.8772440925240517,-1.3416653871536257,-1.8042762130498888,-0.249112332239747,0.0431694277212954,9.2398934625,-0.0928424125,-9.835838612500002,0.9638696000000008,11.188170625,48,351.94643
1988-12-03,-477.37848425,-558.768820625,238.393587,-684.0936643749999,629.1768874999999,0.020209868875,0.0153733497125,0.0196900999499999,-0.0059510152,-0.0056757823624999,-0.5520570464000001,2.1609624375,0.2400843687499999,-0.247321165,-0.5294588125,41.947245,84.028249375,-18.82725225,-36.56637375,-32.137488075,-0.1791879888623953,-0.4675959199666977,-0.0181868248328101,-0.0214398372918367,-1.597330391407013,-0.5576534904539585,-1.0887634754180908,-1.131633810698986,-0.3710263576358556,-0.2021764861419797,13.9242684,-2.24458095,-10.7247068125,16.236452875,11.31803605,49,351.97744
1988-12-10,818.058410125,-267.13500150000004,252.10582375,-446.720172375,1789.9289374999998,0.016462546875,0.0011436937,-0.00725257625,-0.01187031175,-0.0053309473625,-1.1498135414,0.23546201,0.0761641000000001,-0.6131140425000001,-2.734787125,26.5388984625,201.898265,-85.892927375,95.86288425,-66.22643325,-0.1849570628255605,-0.4195310026407242,-0.0503644421696662,-0.0722459037788211,-1.6926606446504593,-0.6093495860695839,-1.1125053316354752,-1.200748845934868,-0.3966547138988971,-0.3970173150300979,7.6405913375,-2.5339833625,-13.3790800625,0.96947355,18.3566405,50,352.00845000000004
1988-12-17,-366.794570875,-311.83608,418.78601625,-1305.915165,820.0727550000001,0.021533020375,0.0007296844325,-0.022835467625,-0.0105696234249999,-0.003867251525,-0.0028915200000001,-1.4517801575,-1.68445780375,-0.3726060425,1.1083549700000002,49.25210575,121.14927819999998,-49.6298685,-86.8765778375,-133.83727,-0.1555008580908179,-0.5153577923774719,-0.0388103867880999,-0.0344484748784452,-1.7053832411766052,-1.0328772440552711,-1.142392635345459,-0.7019629999995232,-0.7724906876683235,-0.3668907638639211,14.090997875,-2.53766155,-16.8373471875,-2.8839401875,22.883963625,51,352.03945875
1988-12-24,-25.90560325000004,138.94045699999998,638.32516125,-218.87637425,962.04162125,0.0336077157499999,-0.00433785192,-0.039438151625,0.0110720835,0.00151685144875,3.7560540125,-3.06523863,-1.3846785068750005,0.759873425,0.7260305500000002,100.59484,155.135744,-1.6808330000000016,17.260878362499998,-26.62770825,-0.1738872155547141,-0.5733870565891266,-0.0552128674462437,-0.0220227418467402,-1.5925848931074142,-1.1862140595912931,-1.2547507286071775,-0.7379644736647606,-0.8405620381236076,-0.2812202405184507,10.3908875,-2.9108508,-8.3394580375,-10.9591658125,17.052557725,52,352.07047
1989-01-01,132.45952587500005,428.24440125,687.784843375,-71.24104499999999,1106.59098,0.0141568959375,-0.0105671246075,-0.042238129,-0.0038569502125,0.0051151215749999,0.37667863875,-4.1067804875,3.5460588,-0.0143055887499999,0.7318017499999998,68.42602975,161.29876625,-31.133036537500004,92.153113375,28.979006625000004,-0.2016712371259927,-0.7116313949227333,-0.0259242997854016,-0.0149189596704672,-1.6091368198394775,-0.9442736208438872,-1.16907799243927,-1.0189071968197825,-0.764678381383419,-0.183844357728958,6.893149525,0.39545458,5.75407779625,-10.3247286375,-7.637871824999999,1,352.10590375000004
1989-01-08,-1496.88144,267.86963437500003,446.744003125,-946.65615375,430.91343925,0.00506309558625,-0.0030510154625,-0.023149766125,0.0015456364999999,0.0024453515125,3.092134975,-2.6044453125,2.3705447125,1.50703433375,3.935129575,67.45510862500001,56.139966275,18.92687225,-103.702298375,-21.004863625,-0.1452777367085218,-0.6968092247843742,0.0325875645503401,0.0826557974796741,-1.3463503122329712,-0.6627329513430595,-1.1582935452461245,-1.3392621874809263,-0.5319584645330906,0.0422050135675817,9.2987412125,0.64495376375,18.22413275,-19.664712375,-13.6518393,2,352.13691625
1989-01-15,-89.11660312499998,584.4504724999999,758.8444750000001,-756.2045917500001,1112.76033875,-0.00392380855625,-0.0115660268375,-0.015939070625,0.008409721875,0.00315715910875,3.4934065125,-1.73677600825,4.311126475,0.167779805925,5.0508646875,59.435797125,125.97450475,70.926869125,-26.941781675,6.188965449999998,-0.0994484988041221,-0.7309893667697906,0.024079066235572,0.144106613472104,-1.5684005618095398,-0.5122663639485836,-1.0039194449782372,-0.9174977615475656,-0.3833043053746223,-0.0249307134654373,10.052153,2.2449418875,11.5149854,-20.241841375,-30.5982535,3,352.1679325
1989-01-22,-670.1024125000001,1191.373225,626.21426875,-35.05973749999998,803.403170875,-0.00513447589375,-0.015704783875,-0.024698158625,-0.0007140677125,0.0031310179899999,1.4390033624999998,-1.67951227,6.465205175,0.0269598062499999,4.5916369875,33.487526575,97.12027875,74.169348625,-9.434236824999996,110.03494695,-0.1794315325096249,-0.7219900861382484,0.0267176845809444,0.1205374458804726,-1.412216231226921,-0.5373693481087685,-0.8305980339646339,-0.7911708578467369,-0.283713448792696,-0.0026403602678329,18.22654625,0.7126132062499999,-12.4224190625,-8.946260975,-6.673311,4,352.1989425
1989-01-29,-982.059489375,1205.7616675,1019.69393125,-993.68829625,1303.855825,-0.0142775535625,-0.02221916325,-0.029551538875,0.00334290239875,0.013002506375,2.3967901,-1.7987113125,7.6618891625,-0.057886979125,6.016440074999999,61.18131687499999,149.98467975,116.66845875,-58.229719125,40.57596137499999,-0.2074308674782514,-0.6693955585360527,0.0671143173240124,0.0907267713919281,-0.997565060853958,-0.2692272844724357,-0.7283555269241333,-0.2401729440316557,-0.1090680321212858,-0.1346874414011836,15.857016000000002,-1.459656945,-12.6604377625,-5.96927445,15.299925875,5,352.22994625
1989-02-05,-863.3182325,1161.09687375,719.7280262500001,-244.49694750000003,616.466697,-0.0245030841249999,-0.022037879375,-0.01568498375625,0.0131900728749999,0.0112594167125,3.52954095,-1.2107416324999998,4.9935590625,0.375988779875,5.27018900625,51.4925906625,60.014167125,78.88072199999999,-78.60548364499999,61.84893237500001,-0.2297253459692001,-0.5839141979813576,0.0241354086901992,0.0971069233492016,-0.9154241755604744,-0.0422666180365922,-0.7320804744958878,-0.2892249468713999,0.2625381639227271,-0.1372486952459439,7.020028937499999,-2.6940585775,-5.03693155,-13.194946624999998,1.68732755,6,352.26095375
1989-02-12,-1439.2349925,425.68029125,712.94155,-1001.70853125,320.55940124999995,-0.01692980625,-0.0111443526199999,-0.018768194585,-0.0003911637875,0.00242563353375,1.97573553375,-2.64528128,4.01013655,1.101091321875,3.467138575,93.185713375,18.4524875,-15.175402,-178.2756045,-45.468708625000005,-0.2243221160024404,-0.5281174294650555,0.0823918123496696,0.1043324815109371,-0.8465653732419014,-0.1252724772784858,-0.7598445117473602,-0.3922613002359867,0.0460143534000962,0.1675195019925012,7.7869011,-1.9863425625,-2.1950684875,-7.543291903749999,-7.1651653125,7,352.2919625
1989-02-19,-2182.282275,-432.58717975,-73.91911981250001,-1359.3827375,-1724.85828125,-0.0188655383749999,0.00662445523,-0.0105110818125,0.0093441373125,-0.0001234462999999,5.415719825,0.8435408737500001,0.9263954425,0.8064776017500002,4.45910785,-0.6937377499999968,-213.424881,39.50404325,-195.1369745,-77.020606875,-0.2938434295356273,-0.5016486123204231,0.1025734860450029,0.070642917882651,-0.7852724194526672,-0.0134107170160859,-0.5983437746763229,-0.0866898829117417,0.2147733735619112,-0.0870008220663294,11.96805075,-0.9354561025,-4.983201599999999,-11.3851356,-15.072857275,8,352.3229775
1989-02-26,-1293.0972425,-1111.1350275,-310.97640525,-1085.7015775,-2015.8964875,-0.0143926592499999,0.0184839501875,0.0083033970999999,0.0310511569999999,0.0111439801625,3.5810639875,4.1814419,4.4635361,1.33680118,6.1069800375,-9.645146216250003,-183.057651875,14.380973999999998,-115.1789875,-8.340936000000003,-0.3187391366809606,-0.4789436757564544,0.0583310946822166,0.0900538964197039,-1.1514821127057076,-0.1496326206251978,-0.5067523494362831,0.4128719251602888,0.1099586253985762,-0.0964695066213607,15.6955045,3.53184226125,-1.4598353239374997,-8.1283546375,-10.58336277875,9,352.35398625
1989-03-05,-1446.15925,433.13617625,56.182239375,732.9772312499999,-379.9814575,-0.0054634828125,0.0050356043875,-0.026864605625,0.009639067625,0.0159419815,2.5733699000000003,2.0933647875,5.010124175,2.6139776,3.3401728875,65.731866375,-34.5863927375,31.302785625,-65.6291978125,169.64784749999998,-0.2028557583689689,-0.5074709989130497,0.0645768037065863,0.1107729850336908,-1.1236111372709274,-0.0196866036858409,-0.3584110699594021,0.2924043256789446,0.1471017538569867,0.0155942507553845,16.44028925,-1.11434203625,-15.122029475,0.5500586725,7.95544984625,10,352.3849925
1989-03-12,-1076.71465,-231.65628,-201.97860375,-949.85525625,-555.567015,0.0042723026499999,0.0100429482625,-0.0279449277874999,0.0075246651625,0.0135382973125,2.758528625,0.90548545625,3.3347323375,0.48674121625,4.3012147375000005,4.732703249999997,-80.096133125,19.372925,-142.53954,-31.147794000000005,-0.0972967408597468,-0.4351039752364158,0.0166058829636312,0.1594622284173965,-0.9375938475131989,-0.1655600508674979,-0.3844205345958471,0.514513710513711,0.0705443723127245,-0.0573695637285709,18.289735125,-3.2524150875,-14.3900066625,8.427458275,21.00199575,11,352.4160075
1989-03-19,-1792.48012875,-272.385894375,-33.51060012500001,-1353.6416475,-440.474579375,-0.0082443386499999,0.01145889755,0.000771606075,0.0050345788925,0.014472312125,1.9696163875,3.210542025,1.90622725375,-0.2458014349999999,3.47940265,21.136038362500003,-72.424089625,30.291150875,-179.40873,-79.19964737500001,-0.0637493084650486,-0.3377625495195389,-0.0070220809429883,0.1901125162839889,-0.686254546046257,-0.0399499922059476,-0.265247437171638,1.0297503247857094,0.0802178074445691,-0.1706264133099466,14.65874525,-7.5587059375,-7.125778575,9.7673918125,16.592212325,12,352.4470175
1989-03-26,50.40830875,-72.70253275,103.8703875,55.85481125000001,-156.80274275000002,-0.0130556766749999,-0.0078761881125,0.00907869225,0.0029181892125,0.0004953409875,3.3436200125,-1.0385624950000003,-0.9627450225,2.0680936975,-0.6333219587499999,15.9438218625,0.9864435,3.871441875,46.5974525,-43.999065875,-0.0871524084359406,-0.2658762391656637,0.0215312843210994,0.1963578406721353,-0.6826797798275948,0.2976115299388766,0.1023897342383861,0.6445029079914093,0.3940807078033685,-0.1812215552199632,14.23434075,-7.019287825,-4.1185867875,1.6149457125000004,-2.682947745,13,352.47802625
1989-04-02,220.0735775,2.071026500000002,-294.1189625,733.19380875,-607.6434225,-0.037353503625,0.014644416875,0.052843435875,0.0071252644375,-0.014855759375,0.9493805375,5.0524156875,0.2673974662499999,-1.6506976437499998,-2.20982568,-83.386429625,-101.71365375,69.073266875,76.9835523375,75.13247662500001,-0.2155113797634839,-0.2779125552624464,0.0053510258512687,0.1119158454239367,-0.7713693454861641,0.312311019282788,0.3446109588257968,1.1664846688508987,0.2500118389725684,-0.2660418301820755,16.04218225,-0.4746776837499999,-1.44441550475,-8.8439318125,-7.219036475,14,352.50903375
1989-04-09,-1127.0569475000002,-150.81112875000002,-110.219233625,564.882955,-1046.455178375,-0.03793181975,0.017754750375,0.03737722525,0.0048797120875,0.02598362125,3.749365625,3.6516981,3.5048263750000004,-0.75087944875,2.362713995,-6.521391375,-132.375680625,38.5895826225,-33.696595,139.2143625,-0.3036200702190399,-0.2728267107158899,0.0156241251970641,0.0683404575102031,-0.8516753315925598,0.1261837626807392,0.4241920299828052,1.4470411837100985,-0.2650105645880103,-0.4488647691905498,8.83075391625,2.3207870875000003,-8.3206924875,-6.5915376000000006,-0.9920891874999996,15,352.54004625000005
1989-04-16,1111.558635,-14.950007999999984,-81.12520325,335.18041375,219.919885375,-0.024175798875,0.02476575375,0.0078447782374999,0.02422569875,0.03202334925,0.13574070375,4.0366540375,1.3597968325,-1.29202168375,1.1002575875000002,-31.775158874999995,-2.788597075000001,47.2160435,57.17432175,60.343055750000005,-0.3164566829800606,-0.2537939473986625,0.0183976647094823,0.1015096101909875,-0.8922234922647476,0.0106331818387843,0.4455403350293636,1.5539287626743317,-0.2510489728301763,-0.5562020242214203,-0.9125755000000004,-0.03274718525,-8.5867588,-1.6198098625,10.6403264375,16,352.5710525
1989-04-23,-78.03087737500002,-146.43049487500002,-88.9100125,-149.111560625,103.5597155,-0.03484848325,0.03240394825,0.0348760886249999,0.0153816132,0.024081917875,-0.1121559918749999,5.190578975,1.52921185,-2.9499763375,4.4972018125,-40.93315125,-53.056119,53.71285425,-112.64359175,58.7243402,-0.2725752554833889,-0.2811347506940365,-0.0374798558768815,0.0748138176277279,-0.8210226967930794,0.0842635091394185,0.9388028718531132,0.8433452770113945,-0.4140674713999033,-0.7018451131880283,-7.3652449625,-0.90807197625,-0.2702236349999998,-7.15032105625,10.7703392375,17,352.60206500000004
1989-04-30,-374.395871875,-159.653366,151.4408670875,-61.07898125000003,840.0745549999999,-0.0157420499125,0.012280031475,-0.0133292474125,0.0087638458875,0.0110322761874999,-1.9227684500062496,1.80280175,1.74573109875,0.8190901368749999,1.85641475125,40.985213625,141.099281875,-26.8434217,-16.460064375,13.513621625,-0.1817518826574086,-0.2545549850910902,-0.038811694132164,0.0586681310087442,-0.7781015485525131,-0.4348735492676496,0.6404635682702065,0.68048295378685,-0.5755598917603493,-0.7550577819347382,-2.9120659250000003,-3.21188735,5.7815872125,-10.11297906375,10.7513655375,18,352.6330725
1989-05-07,-703.5849237499999,-189.9691245,25.85355293375,-878.40596125,-195.687815,-0.0020902634375,-0.0001645641374999,-0.03606849225,0.0310409429999999,0.010024167475,-0.7921300999999998,-0.6752156105500002,0.6369777324999999,1.22578860625,0.8755605937500001,12.5985953875,-20.636957,-11.047196375000002,-115.836718875,-67.8651855,-0.2147637046873569,-0.2498125694692134,-0.0277568246237933,0.1286230236291884,-0.7128916680812836,-0.8377699628472328,0.1997085306793451,0.2442915756255388,-0.5458504930138588,-0.2854123525321483,14.61579275,-0.41129431375,-5.35497988,-2.69564004375,-10.2031552125,19,352.6640875
1989-05-14,-409.378435,520.3266425,342.43651724999995,278.72055325,627.8820412499999,-0.0170842803749999,-0.01362459353,-0.032864832,0.019990521725,0.0020959660874999,1.0646338675,3.5389293,1.67466541875,1.5632321500000002,0.61881641125,42.317963625,90.140287875,62.957733125,-30.037566875000007,37.644557125,-0.2662845216691494,-0.3464984185993671,-0.0350457176100462,0.0736350649967789,-0.6960407122969627,-0.6710144318640232,0.5097613297402859,0.5428235251456499,-0.3988652536645531,0.157439804112073,13.117403025,4.356847375,-10.4593014125,-9.5432265625,-15.708942125000002,20,352.69509625
1989-05-21,471.7114993750001,656.0213699999999,-47.84468875,818.2801975,804.43471125,-0.0052304323687499,-0.06626982475,0.0138130972,-0.0156462257375,-0.0242440802874999,-0.2479594487499999,-0.5073086749999999,2.4489567875,1.03291832125,-2.0055397737500003,-11.774481875,131.66498374999998,-3.4150832875,49.382354750000005,76.73999856249999,-0.2822104319930076,-0.3796517215669155,-0.0309698227792977,0.1133340187370776,-0.6465635299682617,-0.8734727054834366,0.0975522847147658,-0.3199100233614445,-0.1464685187675058,-0.1904854960739612,7.24318295,1.8343566225,-4.261769025,-8.1241109875,-5.41156261625,21,352.72610375
1989-05-28,315.1585,-22.152120625000023,-57.077697125,-202.5129725,296.80794275,0.0023485062375,-0.0437792462125,0.055376914375,-0.031867474125,-0.0055852382499999,-0.79900851375,-0.7911414575000001,-0.76395194,-2.662656725,2.0404572625000004,-67.40883662499999,-10.027550375000006,-20.2573714425,-63.725129375,-19.076575562500004,-0.3332309797406196,-0.4294729642570019,-0.0579163711518048,0.051518240245059,-0.7790498062968254,-1.271890252828598,-0.5003729052841663,-2.073658138513565,-0.6459784135222435,-0.4313625916838646,8.73458445,1.964227925,2.556587185,-10.2583697375,-7.3493002375,22,352.75710875000004
1989-06-04,188.51828125,-139.41398112500002,6.953146,129.46011675,-152.549901375,0.00053342225,0.008460412175,0.0462950519999999,-0.0076305323625,0.019850428875,-1.972746575,0.2866658625,2.60232115,-2.70874934425,4.666987825,-51.810725375,-70.4726915,-10.2171549925,-11.8613889875,67.906728625,-0.3209117688238621,-0.2977748475968838,-0.0439793933182954,0.018043442396447,-0.6602470278739929,-1.206608697772026,-0.8068451285362244,-1.104305349290371,-1.0078103840351105,-0.4525267090648412,5.623749225,0.20889425375,-7.7161331375,-5.818501075,9.7910607,23,352.78811875
1989-06-11,459.0952675,220.58468125,101.941678375,1178.164855,528.2562162500001,0.0181118536625,-0.0346793857125,0.0089352714625,0.0267536626625,-0.0121004154499999,-2.6690879625,-2.1320039625,1.5649821,1.4663091,0.8009598475,16.341424787500003,90.950056125,-36.902655375,105.19938825,102.50064125,-0.332486167550087,-0.2636529263108969,-0.0231546566355972,-0.0309969389345496,-0.608357597142458,-1.095769688487053,-1.09188774228096,-1.4806369990110395,-0.6562497168779373,0.0685219641309231,1.646343445,-1.6129897087499998,1.84195856625,-9.425037425,7.684476575,24,352.81913125
1989-06-18,-9.0705375,19.845455150000006,81.671550875,194.27861,573.6035850000001,0.0199561795,-0.0623289973749999,0.0237540625,0.040928228625,-0.0360147682499999,-0.4782865987499999,-0.5582287175,2.8212343625,0.61586036625,1.504252775,2.4100441125,109.734888625,-12.5229921875,15.904901175000006,56.345619075,-0.2391517870128154,-0.2952624820172786,-0.0230864414479582,-0.122870142571628,-0.4682490266859531,-1.2782636880874634,-1.145855151116848,-1.1767718717455864,-0.2031672843731939,0.2905131634324789,4.0173777325,-1.161509225,-2.87703952725,6.051054261499999,9.3539755,25,352.8501425
1989-06-25,-635.873245,-99.94275385,-3.780233875,-193.551520375,-283.80031625000004,0.0106083135375,-0.0227776794125,-0.00274607024375,0.031120176125,-0.03965648825,-0.0020547224999999,1.33426124375,3.26888495375,0.07482329,3.1374204625,-1.7862269375,-21.691837125,4.0542964,-109.226880875,43.283269675,-0.1816337835043668,-0.258283868432045,-0.0109192274394444,-0.1226680725812911,-0.4285970516502857,-0.691566176712513,-0.622579388320446,-0.0268866806291043,0.1188791578169912,0.6105489917099476,4.7199555125,-1.7074800875,0.25133786025,2.790602625,-2.801031875,26,352.8810575
1989-07-02,455.066712625,175.37601,24.57745465500001,500.411603125,556.57402875,0.0051376702125,-0.0125096622875,-0.0001816135374999,0.0122671786875,-0.0374361556249999,2.14812902375,0.04276385625,0.95150913375,0.4672843574999999,-0.40726748625,6.268379049999999,108.2879085,13.0741972175,65.022153375,61.283149625,-0.1568415751680731,-0.2483109924942255,-0.0169682045416266,-0.100607531145215,-0.4229033961892128,-0.5353203229606152,-0.3927217423915863,0.0889568449929356,-0.4452958386391401,0.1756648691371083,7.180004305,-0.0066268274999999,2.95882999,-7.379978299999999,-16.5018858125,27,352.9072075
1989-07-09,169.749833875,191.617096125,174.499386125,-253.638025,862.8727837499999,-0.00315582489375,-0.009267799075,0.0040062672525,-0.0201065381875,-0.0155422769625,0.0283497750000001,0.9310904586624996,-0.7780916050000001,-0.04429836875,2.6595867125,18.816754125000003,134.91798074999997,31.389248875000003,0.0675468374999992,-13.197618000000006,-0.0884459288790821,-0.2810296677052974,-0.0200733989477157,-0.0622786600142717,-0.4894212894141674,0.1036098496697377,-0.3494969438761472,-0.2628405117429793,0.0667937286198138,0.1806009216234087,9.45100943,0.6468974216250001,-4.691776575,-9.1719808875,-14.256923,28,352.92981124999994
1989-07-16,668.5032887499999,229.218523375,112.2405875,50.682279,371.20360075,0.00233796962625,-0.0413463955,-0.003694757775,0.0261985616874999,0.0142964179125,-3.3362269712500003,-0.2572811288549999,-2.9275458125,1.7889765249999998,-3.03213095,16.463110875,84.592258,-16.439910937500002,69.611990875,-58.43488293750001,-0.1638953536748885,-0.3118634801357984,-0.027827582322061,-0.0599864008836447,-0.5270812250673771,0.0730218524113297,-0.7815676555037498,-0.3674759031273424,-0.0503049799590371,0.1250372445210814,12.8084059375,1.3392716812499998,-8.7893862875,-5.329608698749999,0.9860643250000004,29,352.95240375
