CV Test Sol
 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1]"
1.0424355816012445 1.001626920402025 "[6 1 1 1 1 2 6 7 6 3 2 3 2 1 1 5 1 4 1 1 7 2 1 4 2 2 5 1 7 7 7 4 7 3 7 3 7
 3 0 6 1 2 0 1 1 3 4 4 0 3 4 5 2 7 5 4 5 4 4 5 2 5 3 1 4 2 1 1 1 6 0 0 5 6
 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1]"
1.0375963549599003 1.0215523645387974 "[4 3 6 3 5 7 6 6 1 1 4 7 5 6 4 7 7 1 1 6 5 7 1 4 1 1 1 1 5 1 5 1 1 5 1 3 3
 6 0 5 4 4 7 5 3 7 1 5 2 3 2 5 4 2 0 4 4 6 7 2 5 6 6 0 1 2 1 0 0 3 7 2 5 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1]"
1.0428967739351716 1.0023491313333894 "[4 3 3 1 6 5 6 2 4 1 5 3 4 7 4 2 5 5 7 1 5 1 7 5 5 5 7 5 3 2 4 1 5 1 4 4 4
 7 3 2 7 4 2 1 3 0 6 5 6 5 7 0 1 3 0 1 2 3 1 6 1 4 4 3 3 4 0 0 2 1 4 1 0 7
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1]"
1.0417196434434348 1.006955297251384 "[1. 6. 4. 6. 4. 1. 1. 1. 5. 2. 2. 6. 3. 1. 4. 4. 2. 2. 6. 4. 5. 2. 4. 3.
 2. 5. 1. 3. 5. 3. 2. 3. 2. 6. 3. 2. 4. 1. 5. 5. 0. 4. 6. 4. 3. 1. 7. 4.
 3. 4. 4. 1. 6. 4. 2. 2. 4. 4. 4. 4. 4. 2. 6. 2. 1. 6. 7. 6. 6. 2. 3. 7.
 6. 7. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.
 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.0510275673725231 1.045442770394261 "[4. 5. 4. 3. 6. 1. 5. 6. 3. 1. 5. 2. 2. 2. 2. 5. 5. 4. 4. 5. 7. 3. 5. 7.
 6. 3. 2. 2. 5. 3. 6. 3. 6. 3. 2. 1. 4. 6. 0. 3. 4. 4. 1. 5. 2. 4. 3. 7.
 3. 2. 5. 4. 6. 5. 6. 4. 1. 4. 5. 2. 5. 2. 6. 7. 5. 3. 4. 5. 5. 7. 6. 5.
 5. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
1.0409795184135882 1.0023655685988382 "[7 5 5 4 6 1 6 1 1 7 1 7 6 5 5 2 2 1 3 1 7 2 1 5 5 3 4 6 1 7 1 3 1 3 1 1 7
 2 7 3 5 6 4 1 1 3 7 0 6 6 2 3 1 1 4 6 7 0 4 3 7 4 7 1 6 2 6 7 1 1 6 5 2 7
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1]"
1.058266742487691 1.0178713636846677 "[6. 2. 6. 2. 2. 6. 3. 1. 3. 4. 5. 1. 6. 5. 7. 3. 1. 3. 4. 1. 6. 1. 7. 7.
 2. 2. 6. 1. 6. 2. 3. 5. 1. 6. 1. 2. 1. 1. 4. 2. 7. 6. 4. 6. 4. 2. 1. 3.
 2. 5. 5. 0. 4. 6. 7. 2. 1. 5. 1. 1. 4. 2. 4. 1. 5. 0. 4. 5. 6. 6. 2. 4.
 7. 4. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.]"
1.0539164594986368 1.040151383780794 "[2. 4. 6. 5. 2. 3. 5. 3. 3. 5. 6. 2. 2. 5. 1. 7. 1. 5. 1. 4. 2. 6. 3. 3.
 5. 4. 2. 5. 4. 3. 4. 3. 4. 6. 3. 2. 5. 1. 1. 5. 3. 3. 6. 3. 3. 2. 4. 7.
 3. 0. 5. 2. 6. 6. 3. 1. 4. 2. 7. 6. 1. 1. 2. 6. 2. 6. 1. 6. 0. 4. 4. 4.
 5. 4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1.]"
1.045009757057319 1.0164519060960793 "[2. 2. 7. 6. 2. 2. 6. 1. 5. 5. 4. 4. 5. 2. 1. 3. 2. 2. 5. 4. 3. 5. 3. 2.
 3. 4. 4. 6. 3. 5. 1. 5. 2. 5. 4. 7. 5. 7. 4. 2. 5. 3. 3. 6. 2. 1. 4. 4.
 5. 2. 4. 6. 2. 1. 3. 2. 7. 4. 7. 4. 3. 5. 6. 5. 4. 5. 4. 2. 4. 3. 5. 6.
 7. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 0. 0. 1. 0. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1.]"
1.0342882985565087 1.009712185681447 "[2. 2. 4. 3. 2. 1. 4. 2. 5. 3. 6. 5. 4. 2. 3. 5. 5. 2. 3. 2. 2. 3. 4. 1.
 3. 5. 6. 6. 2. 7. 1. 3. 1. 5. 2. 4. 2. 7. 5. 2. 6. 1. 3. 4. 4. 4. 4. 4.
 6. 5. 5. 4. 2. 1. 3. 3. 5. 3. 5. 5. 3. 7. 3. 2. 4. 4. 4. 1. 4. 1. 4. 3.
 5. 3. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.]"
1.0650496129344849 1.030274961687862 "[4. 1. 6. 4. 2. 5. 3. 1. 2. 5. 6. 1. 4. 5. 5. 5. 1. 4. 3. 2. 5. 3. 5. 5.
 4. 3. 4. 3. 6. 2. 4. 3. 2. 6. 2. 2. 3. 0. 3. 3. 5. 5. 5. 5. 4. 2. 1. 5.
 2. 3. 6. 0. 5. 6. 6. 2. 2. 4. 3. 3. 3. 1. 4. 3. 4. 3. 2. 5. 4. 4. 2. 5.
 7. 4. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.]"
1.052517535809591 1.011454614867182 "[4. 6. 4. 4. 6. 3. 2. 7. 3. 3. 3. 4. 5. 5. 4. 3. 4. 7. 4. 2. 6. 6. 3. 3.
 4. 4. 3. 5. 4. 1. 3. 2. 5. 1. 2. 5. 3. 2. 3. 1. 3. 7. 4. 2. 2. 4. 6. 4.
 4. 1. 5. 2. 2. 3. 3. 3. 6. 2. 5. 3. 1. 5. 4. 5. 3. 2. 4. 3. 2. 5. 4. 3.
 4. 3. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.0332986700084017 1.0206841688156485 "[1. 5. 5. 7. 4. 2. 2. 1. 4. 3. 3. 5. 2. 2. 3. 6. 2. 2. 5. 3. 3. 3. 3. 3.
 3. 5. 1. 5. 5. 3. 2. 2. 2. 7. 3. 1. 5. 0. 4. 5. 0. 4. 6. 4. 3. 2. 5. 6.
 3. 3. 4. 0. 7. 5. 3. 1. 4. 3. 6. 4. 4. 2. 6. 4. 1. 7. 5. 6. 4. 1. 3. 7.
 7. 6. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.
 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.031398349460707 1.008245047065066 "[3. 5. 6. 6. 3. 2. 2. 1. 4. 2. 1. 5. 2. 3. 3. 5. 2. 2. 5. 2. 4. 3. 3. 4.
 3. 6. 2. 3. 5. 4. 1. 2. 2. 7. 4. 2. 5. 1. 5. 6. 1. 4. 6. 5. 3. 3. 7. 4.
 2. 4. 5. 0. 6. 5. 4. 3. 3. 4. 4. 4. 3. 3. 5. 4. 1. 5. 5. 5. 4. 3. 4. 4.
 6. 6. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.
 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.040687062448524 1.016500489718442 "[1. 1. 6. 3. 4. 2. 5. 5. 3. 7. 6. 2. 1. 2. 1. 7. 4. 6. 3. 3. 2. 6. 3. 5.
 3. 2. 1. 3. 6. 6. 4. 2. 2. 4. 3. 1. 3. 4. 3. 5. 4. 4. 5. 5. 2. 2. 5. 4.
 3. 2. 3. 3. 4. 3. 3. 2. 3. 3. 3. 6. 3. 4. 5. 3. 1. 7. 5. 3. 1. 5. 2. 5.
 6. 6. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 1.
 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.036811042655431 1.008313428677286 "[2. 6. 6. 7. 3. 2. 1. 1. 4. 1. 2. 6. 2. 2. 3. 4. 2. 2. 5. 3. 4. 2. 5. 2.
 3. 5. 2. 4. 4. 3. 1. 2. 2. 5. 3. 3. 5. 2. 4. 5. 0. 5. 6. 5. 4. 1. 6. 6.
 2. 3. 4. 1. 5. 4. 4. 2. 5. 4. 6. 4. 4. 3. 7. 3. 1. 7. 5. 6. 5. 2. 4. 5.
 7. 6. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.
 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.0548810703887483 1.0209520641763212 "[4. 3. 4. 3. 3. 2. 3. 2. 1. 2. 4. 4. 2. 5. 1. 5. 1. 3. 1. 3. 3. 4. 2. 6.
 5. 5. 5. 2. 5. 4. 4. 4. 4. 6. 4. 5. 4. 4. 6. 6. 3. 2. 3. 5. 4. 6. 6. 3.
 1. 4. 5. 1. 6. 6. 6. 3. 2. 5. 4. 6. 1. 3. 4. 7. 4. 3. 3. 5. 2. 5. 4. 3.
 3. 4. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
1.0406804351070318 1.0211147371201297 "[1. 1. 7. 6. 3. 1. 7. 1. 6. 6. 4. 3. 7. 1. 1. 4. 3. 1. 6. 4. 3. 5. 1. 2.
 1. 3. 5. 7. 3. 6. 1. 6. 2. 7. 4. 7. 4. 7. 5. 1. 7. 2. 2. 7. 1. 2. 4. 3.
 7. 3. 3. 7. 2. 0. 2. 1. 7. 4. 7. 3. 4. 6. 6. 4. 4. 4. 5. 0. 5. 2. 6. 7.
 7. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 0. 0. 1. 0. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1.]"
1.042061164008962 1.0193319900672768 "[2. 2. 5. 6. 4. 3. 4. 1. 2. 5. 7. 2. 2. 5. 2. 6. 2. 5. 2. 3. 2. 6. 2. 3.
 6. 4. 2. 6. 5. 3. 5. 1. 3. 5. 3. 2. 6. 2. 2. 4. 2. 3. 5. 2. 4. 2. 3. 7.
 4. 1. 7. 0. 6. 5. 3. 1. 4. 2. 6. 6. 2. 1. 4. 6. 2. 6. 0. 5. 0. 2. 2. 5.
 5. 4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1.]"
1.0534488772184525 1.036738233728935 "[1 4 1 2 4 7 3 4 5 6 2 2 2 1 6 6 4 2 1 3 6 2 5 1 3 5 3 3 7 7 1 7 4 7 4 5 2
 2 3 5 0 3 2 7 5 7 0 5 1 4 5 0 1 3 3 3 6 4 1 4 1 3 3 6 7 2 6 0 6 5 4 5 6 4
 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1]"
1.0506210625965977 1.013708572091074 "[1 1 4 5 6 7 3 5 5 4 3 7 3 1 5 7 2 1 1 1 2 1 1 1 5 6 6 5 1 1 3 2 1 4 7 1 3
 2 4 0 4 3 1 5 1 4 5 5 3 4 1 2 2 4 4 2 0 3 5 3 4 6 5 7 3 2 0 1 7 7 4 7 1 0
 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]"
1.0380405103058643 1.020916335152726 "[2 5 1 2 1 3 5 1 1 6 1 2 4 3 5 7 1 2 1 1 3 6 1 3 1 3 2 4 6 4 3 1 7 5 7 1 1
 5 6 4 5 5 2 4 3 2 3 7 2 7 0 3 3 7 2 1 2 0 2 7 6 7 4 5 3 5 3 2 7 7 3 3 6 7
 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1]"
1.0318276025214346 1.0056975584988477 "[2 5 5 4 5 3 5 1 1 6 1 5 4 3 1 6 3 1 1 1 5 6 1 3 1 3 2 1 6 4 1 5 2 6 2 2 1
 6 6 4 5 5 2 6 7 2 6 5 2 7 0 3 5 7 3 1 6 0 2 7 5 7 4 5 7 3 3 2 7 7 5 4 5 7
 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1]"
1.063636549284409 1.0526588289725558 "[1 6 7 5 6 3 6 5 3 1 3 5 6 5 3 7 5 1 1 3 1 2 6 5 1 4 6 5 1 1 5 1 1 7 7 6 3
 2 1 4 0 7 7 4 1 1 2 7 3 4 0 6 2 1 4 2 0 3 4 3 4 6 5 5 2 0 0 1 7 2 4 3 2 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1]"
1.036933175895713 0.9941933487975044 "[6 6 1 1 1 7 1 7 6 3 2 3 2 1 1 7 7 2 1 1 1 2 6 4 3 2 3 1 3 2 5 2 1 2 7 3 7
 1 1 6 1 6 0 1 3 3 4 1 0 6 4 5 2 0 6 7 5 4 4 5 2 3 5 2 4 0 1 4 5 2 0 0 7 1
 1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1]"
1.040340108368651 1.0243938065962503 "[1 5 3 7 1 5 3 1 1 4 4 7 4 4 5 4 2 1 1 2 1 5 7 5 5 6 2 1 1 5 5 2 2 1 1 1 5
 4 4 3 4 2 3 5 5 4 0 5 2 5 3 7 5 2 7 7 0 7 2 7 1 4 6 2 1 6 0 1 7 2 2 7 1 0
 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]"
1.0369363866359749 0.99184936603478 "[6 6 1 1 1 2 6 4 6 3 3 3 2 1 5 6 1 3 1 2 1 2 4 3 3 5 5 1 7 7 2 4 4 3 4 3 7
 3 3 6 1 2 2 7 5 3 4 1 0 3 5 5 1 3 4 4 6 5 4 5 6 0 1 1 7 2 1 1 4 5 0 0 3 5
 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1]"
1.0306787056331002 0.9934345941143496 "[2 4 7 7 1 5 1 3 4 1 4 1 6 4 3 3 5 1 2 3 4 1 5 2 2 1 2 3 7 2 1 1 2 7 1 1 1
 4 3 2 7 5 2 2 6 4 1 1 3 6 0 7 7 2 1 4 0 5 2 3 1 4 4 4 1 0 0 5 5 2 3 1 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1]"
1.0333569237495035 1.0099810837739027 "[2 5 3 3 4 7 6 6 1 1 3 7 6 4 4 5 7 1 1 3 5 7 1 1 1 1 2 2 5 1 5 1 1 1 1 4 5
 6 6 3 2 4 7 7 6 7 3 5 2 3 2 2 4 2 3 6 4 2 5 2 5 6 6 3 1 2 1 3 0 3 7 2 4 2
 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1]"
1.040406738213237 1.004032953221776 "[3 5 1 4 5 5 3 1 1 6 1 7 4 1 5 4 2 1 1 1 2 7 7 3 1 6 2 1 1 1 5 2 1 6 1 1 1
 0 4 2 7 6 2 5 2 2 6 7 2 7 4 5 5 7 3 7 6 0 7 7 7 6 4 2 3 6 0 1 7 7 5 7 6 4
 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0]"
1.0417201412100443 1.0018141773844942 "[6 4 4 5 6 7 3 7 5 3 2 7 4 1 1 5 1 4 1 1 2 2 7 5 2 6 6 1 1 7 7 2 1 3 7 3 5
 0 0 6 1 2 0 1 2 4 7 7 2 3 4 2 2 7 3 7 5 7 0 5 2 6 6 2 4 6 1 1 1 6 1 7 1 6
 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1]"
1.0472946127324554 1.0310400161316782 "[4 6 6 5 5 7 6 6 2 1 4 7 6 6 3 7 7 1 1 3 5 7 6 5 1 4 6 1 5 1 5 1 2 5 1 3 1
 1 1 5 4 7 7 7 3 0 1 7 2 3 2 6 4 1 0 2 4 6 7 2 5 6 6 0 2 0 1 0 0 3 7 3 5 4
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1]"
1.048537601960244 1.026039427058124 "[5. 2. 8. 4. 2. 5. 5. 1. 4. 4. 5. 2. 7. 2. 3. 1. 4. 2. 6. 2. 5. 1. 3. 1.
 2. 2. 1. 1. 6. 4. 3. 7. 5. 6. 2. 2. 7. 6. 5. 3. 3. 0. 2. 1. 1. 7. 8. 0.
 1. 4. 3. 3. 2. 1. 2. 6. 4. 1. 2. 5. 6. 1. 7. 1. 7. 0. 3. 4. 2. 3. 3. 6.
 5. 3. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1.]"
1.023378517393589 0.9992723605227396 "[7. 6. 4. 1. 5. 2. 5. 1. 7. 5. 2. 1. 7. 1. 2. 1. 3. 1. 7. 1. 5. 1. 1. 7.
 2. 5. 3. 1. 3. 7. 1. 1. 6. 1. 3. 1. 1. 3. 1. 2. 1. 6. 4. 2. 3. 7. 7. 6.
 4. 4. 3. 1. 5. 4. 3. 1. 5. 1. 0. 7. 7. 3. 0. 5. 0. 5. 6. 5. 1. 6. 8. 1.
 0. 5. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.]"
1.0478111340632563 0.9988851672132776 "[4. 7. 3. 4. 8. 5. 5. 1. 3. 7. 3. 5. 7. 3. 1. 1. 2. 3. 1. 5. 1. 1. 3. 7.
 7. 5. 5. 4. 4. 5. 6. 7. 2. 1. 2. 7. 1. 6. 0. 2. 2. 7. 3. 6. 6. 1. 4. 1.
 1. 3. 5. 4. 2. 3. 6. 5. 7. 5. 3. 7. 7. 2. 4. 7. 7. 5. 0. 6. 7. 1. 3. 5.
 4. 4. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1.
 0. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1.]"
1.0351183491606029 1.0131740240440927 "[4. 3. 6. 6. 2. 1. 1. 1. 3. 6. 2. 3. 2. 6. 1. 1. 1. 5. 1. 1. 1. 3. 7. 4.
 4. 4. 1. 1. 6. 6. 7. 2. 5. 1. 2. 1. 4. 0. 6. 4. 1. 4. 4. 4. 5. 5. 2. 6.
 6. 4. 0. 0. 3. 4. 1. 5. 5. 2. 7. 2. 4. 7. 2. 2. 1. 5. 4. 7. 5. 6. 4. 2.
 3. 7. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
1.060010981405784 1.0313591640677466 "[6. 1. 6. 4. 2. 2. 4. 7. 7. 5. 7. 1. 2. 7. 2. 1. 4. 7. 4. 2. 2. 4. 1. 1.
 4. 7. 4. 1. 4. 1. 3. 1. 6. 7. 1. 3. 5. 5. 1. 7. 6. 3. 3. 2. 0. 6. 7. 5.
 2. 5. 3. 2. 4. 7. 3. 0. 3. 4. 2. 0. 4. 2. 7. 2. 3. 3. 3. 2. 0. 5. 4. 0.
 0. 7. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0.]"
1.0500363268912911 1.0255145420826803 "[6. 5. 6. 5. 7. 7. 5. 2. 4. 6. 5. 5. 1. 1. 3. 7. 7. 1. 7. 6. 1. 1. 3. 7.
 5. 4. 4. 1. 7. 1. 1. 1. 5. 1. 6. 5. 1. 0. 6. 5. 6. 5. 3. 1. 2. 6. 0. 3.
 4. 4. 7. 3. 7. 4. 0. 2. 7. 4. 7. 0. 1. 6. 4. 2. 0. 5. 5. 5. 3. 3. 0. 2.
 0. 6. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 1. 1.]"
1.0560800988116867 1.0623917036337112 "[5. 7. 1. 1. 7. 2. 6. 4. 1. 5. 2. 1. 4. 2. 3. 2. 7. 1. 7. 7. 5. 1. 1. 7.
 1. 6. 1. 1. 7. 6. 6. 5. 2. 7. 6. 1. 1. 4. 0. 4. 3. 9. 4. 5. 6. 7. 7. 4.
 4. 4. 2. 0. 5. 1. 2. 6. 6. 1. 6. 7. 7. 4. 0. 5. 6. 6. 3. 4. 7. 1. 3. 6.
 0. 7. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.]"
1.030321523865123 1.0267245324395529 "[1. 6. 1. 4. 3. 1. 4. 4. 3. 1. 1. 1. 1. 1. 4. 6. 8. 6. 4. 5. 5. 7. 3. 2.
 5. 5. 8. 6. 3. 6. 3. 4. 5. 5. 2. 2. 3. 5. 5. 7. 5. 1. 4. 1. 6. 4. 7. 0.
 6. 2. 5. 4. 7. 0. 1. 1. 5. 3. 5. 7. 5. 1. 2. 7. 4. 7. 4. 6. 2. 5. 0. 7.
 0. 6. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1. 1.
 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
1.0519288133516518 1.0362878148034755 "[1. 4. 7. 7. 5. 1. 5. 3. 1. 1. 6. 5. 6. 2. 7. 1. 4. 5. 3. 7. 2. 1. 3. 1.
 1. 5. 1. 3. 2. 6. 7. 7. 5. 6. 2. 3. 3. 0. 0. 1. 7. 5. 4. 2. 0. 4. 5. 6.
 4. 0. 4. 4. 5. 5. 1. 2. 5. 6. 7. 6. 1. 6. 6. 6. 5. 3. 3. 3. 2. 3. 3. 1.
 3. 6. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
1.0304137627890135 1.021378565075139 "[5. 1. 1. 3. 7. 3. 5. 1. 1. 4. 2. 2. 2. 2. 2. 1. 1. 3. 7. 2. 1. 1. 2. 1.
 7. 4. 2. 4. 4. 6. 7. 1. 2. 1. 5. 2. 4. 5. 1. 7. 2. 4. 0. 8. 2. 4. 5. 3.
 2. 5. 3. 5. 7. 3. 5. 5. 0. 7. 3. 3. 5. 7. 1. 5. 1. 2. 1. 5. 3. 3. 4. 5.
 1. 3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
1.0440118584109637 1.0096264888589668 "[6. 7. 1. 6. 5. 4. 5. 1. 1. 1. 1. 4. 6. 2. 6. 2. 3. 1. 3. 5. 6. 6. 3. 1.
 1. 4. 2. 3. 4. 2. 3. 1. 4. 1. 3. 7. 1. 4. 2. 7. 5. 2. 5. 1. 7. 3. 7. 5.
 0. 3. 7. 1. 7. 4. 5. 2. 7. 7. 6. 6. 1. 7. 6. 3. 0. 4. 3. 6. 1. 5. 6. 3.
 0. 8. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 0. 1. 0.
 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1.]"
1.0530839187912595 1.0172456835711268 "[2. 2. 1. 7. 1. 7. 2. 1. 1. 5. 2. 1. 6. 6. 5. 2. 3. 6. 7. 3. 6. 5. 2. 4.
 5. 5. 1. 1. 6. 6. 6. 4. 2. 4. 6. 2. 6. 6. 0. 5. 3. 6. 3. 5. 2. 6. 2. 0.
 3. 3. 3. 1. 0. 5. 5. 2. 2. 1. 1. 2. 5. 2. 5. 7. 6. 0. 5. 2. 0. 4. 1. 5.
 2. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0.]"
